transaction_id,amount,hour_of_day,merchant_category,location_is_new,device_is_new,transactions_last_hour,is_fraud
2536,3593.28,11,grocery,0,0,1,0
2537,2697.81,8,atm,0,0,1,0
2538,308.29,6,jewelry,0,0,0,0
2539,2800.2,11,electronics,0,0,1,0
2540,2930.01,4,grocery,0,0,0,0
2541,2149.05,15,online,0,0,1,0
2542,2905.86,4,travel,0,1,2,0
2543,3740.59,11,travel,0,0,1,0
2544,1901.79,23,grocery,0,0,2,0
2545,185.56,19,electronics,0,0,0,0
2546,1337.41,8,jewelry,0,0,1,0
2547,161.66,22,online,0,0,1,0
2548,1046.95,6,travel,0,0,0,0
2549,1045.48,18,travel,1,0,0,0
2550,136.58,19,jewelry,0,0,2,0
2551,857.94,22,electronics,0,1,0,0
2552,235.31,10,atm,0,0,0,0
2553,3302.97,20,grocery,0,1,0,0
2554,5901.06,11,electronics,0,0,0,0
2555,150.13,2,electronics,0,0,1,0
2556,6207.31,16,electronics,0,0,0,0
2557,1478.7,6,electronics,0,0,2,0
2558,712.11,21,atm,0,0,0,0
2559,159.95,9,jewelry,1,0,0,0
2560,1388.79,22,online,0,0,1,0
2561,3164.77,14,electronics,0,0,0,0
2562,2455.76,1,electronics,0,0,0,0
2563,103.06,12,grocery,0,0,0,0
2564,151.39,3,travel,0,1,1,0
2565,1031.25,17,atm,1,0,0,0
2566,699.94,23,electronics,0,0,0,0
2567,528.93,22,online,0,0,1,0
2568,659.8,0,online,0,0,2,0
2569,3254.01,1,online,0,1,0,0
2570,5296.59,1,grocery,0,1,1,1
2571,1038.73,3,online,0,1,0,1
2572,4731.28,2,jewelry,0,0,1,0
2573,775.73,16,grocery,0,1,1,0
2574,1294.2,13,atm,0,0,1,0
2575,512.44,1,online,1,1,1,1
2576,2045.95,15,travel,1,0,2,0
2577,7724.67,10,electronics,0,0,1,0
2578,1850.12,12,atm,0,0,1,0
2579,885.75,0,jewelry,1,0,1,0
2580,2087.21,22,travel,0,0,1,0
2581,262.32,1,atm,0,0,2,0
2582,4390.32,1,jewelry,0,0,3,0
2583,1398.67,20,online,0,0,0,0
2584,1193.31,4,atm,0,0,1,0
2585,1763.13,3,atm,0,0,0,0
2586,1960.51,11,atm,1,0,1,0
2587,148.96,2,grocery,0,1,1,1
2588,2295.29,19,travel,0,0,0,0
2589,553.96,9,jewelry,1,1,0,0
2590,2503.2,19,online,0,0,0,0
2591,3457.96,17,electronics,0,0,0,0
2592,3258.86,20,online,0,0,1,0
2593,1608.16,20,online,0,0,2,0
2594,1468.65,20,grocery,0,1,0,0
2595,308.35,9,grocery,0,0,0,0
2596,2986.39,0,atm,0,1,2,0
2597,633.29,5,online,0,0,6,0
2598,1373.12,10,travel,0,0,2,0
2599,668.92,1,grocery,0,0,1,0
2600,287.34,6,jewelry,0,0,0,0
2601,1986.12,19,grocery,0,1,1,0
2602,111.73,20,travel,0,0,1,0
2603,2761.78,20,grocery,0,0,0,0
2604,764.24,20,travel,0,0,1,0
2605,0.27,17,electronics,0,0,1,0
2606,1431.31,20,travel,0,0,1,0
2607,95.97,18,electronics,1,0,0,0
2608,646.4,3,jewelry,0,0,1,0
2609,2455.0,12,atm,0,1,2,0
2610,129.48,17,atm,0,0,1,0
2611,3656.91,19,grocery,0,0,0,0
2612,7.65,23,travel,1,0,0,0
2613,566.91,12,grocery,0,0,2,0
2614,2701.11,18,travel,1,0,0,0
2615,760.38,16,grocery,0,0,1,0
2616,214.93,0,atm,0,0,1,0
2617,893.31,5,jewelry,0,0,2,0
2618,630.5,18,atm,0,0,3,0
2619,3699.35,19,grocery,0,0,1,0
2620,751.86,0,travel,0,0,1,0
2621,3111.15,7,online,0,0,1,0
2622,4448.88,16,jewelry,0,0,0,0
2623,1137.68,20,travel,0,0,0,0
2624,4814.63,21,grocery,0,0,0,0
2625,947.44,14,travel,0,1,0,0
2626,6652.83,17,electronics,0,0,3,0
2627,187.06,6,travel,0,0,1,0
2628,2323.23,15,atm,0,0,0,0
2629,1361.7,6,atm,0,0,0,0
2630,980.9,16,electronics,0,0,1,0
2631,2003.22,3,jewelry,1,0,2,0
2632,2433.83,11,travel,1,0,0,0
2633,8.75,12,jewelry,0,0,2,0
2634,365.33,3,online,0,0,0,0
2635,2496.87,20,travel,1,0,0,0
2636,2195.54,0,atm,0,0,1,0
2637,6765.59,0,atm,0,0,1,0
2638,2862.9,6,jewelry,1,0,2,0
2639,6022.61,8,grocery,0,0,1,0
2640,2424.95,0,atm,0,0,2,0
2641,707.79,15,grocery,0,0,1,0
2642,222.68,17,atm,0,1,1,0
2643,3044.91,21,atm,0,0,1,0
2644,2066.49,14,online,0,0,1,0
2645,98.77,5,grocery,0,0,0,0
2646,892.73,1,grocery,1,0,1,0
2647,6283.82,8,atm,0,0,1,0
2648,1387.9,3,grocery,0,0,0,0
2649,1133.84,12,atm,0,0,0,0
2650,1223.87,22,atm,0,0,0,0
2651,468.62,21,jewelry,0,0,4,0
2652,919.97,10,travel,0,0,1,0
2653,923.48,12,grocery,0,0,1,0
2654,107.55,10,electronics,0,0,0,0
2655,2918.31,18,jewelry,0,0,1,0
2656,1077.44,7,grocery,0,0,1,0
2657,3453.97,6,grocery,0,0,0,0
2658,3798.89,15,online,0,0,0,0
2659,476.5,2,electronics,1,0,0,0
2660,2142.11,16,electronics,0,0,2,0
2661,1278.39,17,online,0,0,0,0
2662,4243.14,14,online,1,0,1,0
2663,486.03,16,grocery,0,0,1,0
2664,2265.25,10,travel,1,0,2,0
2665,1871.72,4,online,0,0,2,0
2666,699.97,15,electronics,0,0,2,0
2667,293.76,14,electronics,0,0,0,0
2668,2109.04,9,grocery,0,0,0,0
2669,2683.39,13,travel,0,1,1,0
2670,758.51,1,atm,0,0,0,0
2671,2070.33,15,online,0,0,0,0
2672,1005.49,18,online,0,0,0,0
2673,2497.99,7,grocery,0,0,0,0
2674,444.33,14,jewelry,0,0,1,0
2675,4418.46,9,jewelry,1,1,2,1
2676,677.7,4,travel,0,0,2,0
2677,917.05,19,electronics,0,0,0,0
2678,119.7,15,electronics,1,0,0,0
2679,236.47,20,atm,0,0,0,0
2680,1450.77,21,electronics,0,0,0,0
2681,622.84,11,jewelry,0,0,1,0
2682,3609.45,22,jewelry,1,0,0,0
2683,29.6,12,online,0,0,2,0
2684,953.15,8,atm,0,1,0,0
2685,823.0,16,travel,0,0,1,0
2686,39.03,19,atm,1,1,2,1
2687,265.62,11,travel,0,0,1,0
2688,1067.65,4,jewelry,0,1,2,0
2689,1357.95,23,electronics,0,0,3,0
2690,1036.0,11,grocery,0,0,4,0
2691,1514.04,0,atm,0,0,2,0
2692,1808.39,19,atm,1,0,1,0
2693,19.95,15,online,0,0,0,0
2694,1247.6,11,online,1,0,2,0
2695,6620.84,8,jewelry,0,1,0,0
2696,1463.91,12,travel,0,0,2,0
2697,2263.57,16,grocery,0,0,1,0
2698,747.54,16,online,0,0,4,0
2699,2974.36,3,online,0,0,2,0
2700,2964.92,13,electronics,1,0,0,0
2701,1473.35,18,electronics,1,0,0,0
2702,7460.56,6,jewelry,0,0,2,0
2703,268.32,2,jewelry,0,0,0,0
2704,34.19,0,online,0,1,1,0
2705,2940.73,11,travel,1,0,3,0
2706,3291.74,14,grocery,0,0,1,0
2707,256.14,10,online,0,1,0,0
2708,617.36,9,travel,0,1,2,0
2709,35.42,1,travel,0,1,1,0
2710,694.32,3,online,0,0,0,0
2711,2966.86,16,travel,0,0,0,0
2712,1459.46,16,atm,0,0,1,0
2713,855.71,7,travel,1,0,4,0
2714,929.6,22,online,0,0,0,0
2715,2.71,13,travel,0,0,1,0
2716,712.78,23,online,0,0,0,0
2717,2079.51,3,electronics,0,1,2,0
2718,7314.33,5,online,0,1,0,0
2719,3755.43,18,travel,0,0,0,0
2720,47.76,23,online,0,0,4,0
2721,4576.59,3,grocery,0,0,0,0
2722,3057.55,2,online,0,0,1,0
2723,3031.68,19,online,0,0,1,0
2724,1224.96,5,grocery,0,0,3,0
2725,1015.01,22,grocery,0,0,0,0
2726,721.7,6,grocery,0,0,2,0
2727,135.9,13,jewelry,0,0,2,0
2728,518.15,11,atm,0,0,0,0
2729,566.33,15,jewelry,0,0,0,0
2730,1323.6,19,online,0,0,0,0
2731,2752.25,7,jewelry,0,1,1,0
2732,1284.19,22,jewelry,0,0,1,0
2733,119.17,1,grocery,0,1,1,0
2734,6330.19,12,grocery,1,0,2,0
2735,5719.76,7,electronics,0,0,2,0
2736,3076.0,20,jewelry,0,0,1,0
2737,9495.29,19,atm,0,0,0,0
2738,1572.64,15,online,0,0,2,0
2739,6581.19,3,travel,0,0,3,0
2740,157.23,15,atm,0,0,3,0
2741,910.41,19,atm,0,0,0,0
2742,510.77,5,electronics,0,0,0,0
2743,435.9,3,online,0,1,2,0
2744,303.51,15,online,0,0,2,0
2745,1947.91,22,grocery,0,0,1,0
2746,3040.31,22,grocery,1,0,0,0
2747,1726.91,20,atm,0,1,0,0
2748,317.9,12,electronics,1,0,0,0
2749,3333.33,4,online,0,0,0,0
2750,2020.95,14,electronics,0,1,1,0
2751,982.59,7,travel,0,0,2,0
2752,2242.52,6,online,0,0,1,0
2753,601.95,13,grocery,0,0,1,0
2754,846.83,6,atm,0,0,1,0
2755,4989.57,21,electronics,0,0,2,0
2756,686.4,6,grocery,0,1,0,0
2757,1269.71,22,atm,0,1,1,0
2758,4417.12,17,grocery,0,0,0,0
2759,2460.1,9,online,0,0,1,0
2760,128.44,17,electronics,0,0,1,0
2761,318.7,13,travel,0,0,2,0
2762,15.74,9,jewelry,0,0,0,0
2763,1993.49,6,grocery,0,0,0,0
2764,1187.23,6,jewelry,0,0,4,0
2765,288.38,6,electronics,0,0,0,0
2766,6337.04,4,online,0,0,0,0
2767,1508.6,0,grocery,0,0,0,0
2768,553.86,13,online,0,0,1,0
2769,1388.71,17,travel,0,0,1,0
2770,2276.5,12,travel,0,0,0,0
2771,158.6,7,atm,0,0,0,0
2772,642.35,7,atm,0,0,1,0
2773,3289.77,9,atm,0,0,3,0
2774,1231.13,16,online,0,0,2,0
2775,1581.86,5,atm,1,0,1,0
2776,1134.14,14,electronics,0,1,0,0
2777,89.79,14,jewelry,0,0,1,0
2778,362.44,15,jewelry,0,0,1,0
2779,1179.53,7,online,0,0,1,0
2780,469.38,18,online,1,0,1,0
2781,102.54,19,atm,1,0,0,0
2782,3711.31,14,jewelry,0,1,2,0
2783,7947.0,2,jewelry,1,0,2,0
2784,3151.45,5,atm,0,0,0,0
2785,3845.35,7,online,0,0,1,0
2786,554.08,15,travel,1,0,0,0
2787,6469.35,14,travel,0,0,1,0
2788,438.62,12,atm,1,0,1,0
2789,6049.49,19,travel,0,0,1,0
2790,10525.63,14,electronics,0,0,1,1
2791,2487.67,17,electronics,1,0,0,0
2792,7941.82,12,electronics,0,0,0,0
2793,1685.8,23,online,0,0,0,0
2794,600.97,7,online,0,0,2,0
2795,1148.94,13,online,0,0,2,0
2796,1800.64,10,online,1,0,1,0
2797,151.78,5,online,0,0,1,0
2798,1947.54,23,atm,0,0,1,0
2799,7945.44,0,travel,0,0,1,0
2800,421.71,1,atm,1,0,1,1
2801,3146.16,12,travel,0,0,0,0
2802,4769.73,0,atm,0,0,0,0
2803,5754.18,23,electronics,0,0,0,0
2804,6444.54,23,grocery,0,0,1,0
2805,1474.03,3,online,0,0,1,0
2806,7571.48,23,grocery,0,1,1,0
2807,2831.94,22,grocery,0,0,0,0
2808,352.69,1,electronics,0,0,1,0
2809,1295.97,20,grocery,0,0,2,0
2810,2534.05,19,grocery,1,0,0,0
2811,568.28,15,electronics,0,0,0,0
2812,2046.72,2,travel,0,1,0,0
2813,2196.83,16,atm,0,0,1,0
2814,355.15,4,jewelry,1,0,0,0
2815,1665.21,7,grocery,0,0,1,0
2816,2953.55,11,online,0,0,2,0
2817,1381.88,22,electronics,0,0,1,0
2818,24.35,11,grocery,1,0,0,0
2819,18.16,0,jewelry,0,1,1,0
2820,883.31,0,travel,0,0,1,0
2821,5212.63,14,travel,0,0,0,0
2822,519.3,16,jewelry,0,0,1,0
2823,2012.23,1,online,0,0,0,0
2824,502.25,16,grocery,0,0,1,0
2825,776.24,19,online,0,0,1,0
2826,3768.3,8,travel,0,0,0,0
2827,2610.25,11,travel,0,0,0,0
2828,200.52,3,atm,1,1,0,1
2829,1119.69,12,travel,0,0,0,0
2830,59.21,3,electronics,0,0,3,0
2831,1311.28,6,atm,0,0,0,0
2832,2171.99,13,online,0,0,2,0
2833,252.27,8,travel,0,0,1,0
2834,681.84,22,jewelry,0,0,0,0
2835,1014.45,0,electronics,0,0,1,0
2836,5039.77,0,atm,0,1,0,0
2837,9997.91,19,electronics,0,0,1,1
2838,91.9,3,atm,0,0,2,0
2839,2862.65,0,atm,0,1,1,1
2840,929.55,21,atm,0,0,0,0
2841,996.67,9,jewelry,0,0,2,0
2842,2807.0,1,online,0,1,1,0
2843,5012.5,20,atm,0,0,2,0
2844,6028.96,23,atm,0,0,1,0
2845,1721.35,14,electronics,0,0,2,0
2846,883.6,2,atm,0,0,0,0
2847,3098.09,22,online,0,1,0,0
2848,578.04,8,jewelry,0,0,0,0
2849,1660.57,16,jewelry,0,0,1,0
2850,888.14,20,electronics,0,0,1,0
2851,2137.9,12,atm,0,0,0,0
2852,549.92,2,electronics,0,0,0,0
2853,425.38,3,jewelry,0,1,2,0
2854,5007.91,3,online,0,0,0,0
2855,214.73,10,electronics,0,0,1,0
2856,1410.27,6,online,0,0,2,0
2857,499.11,10,travel,0,0,4,0
2858,79.42,23,atm,0,0,0,0
2859,73.37,10,online,0,0,0,0
2860,385.28,9,atm,1,0,0,0
2861,4031.36,4,online,0,0,1,0
2862,663.91,12,grocery,0,0,1,0
2863,6009.92,11,grocery,0,0,1,0
2864,1742.74,9,grocery,0,0,0,0
2865,1147.58,6,online,0,1,2,0
2866,1735.42,18,jewelry,0,0,1,0
2867,1454.23,18,jewelry,1,0,1,0
2868,2844.06,18,atm,0,0,0,0
2869,663.95,11,grocery,0,0,2,0
2870,870.97,19,atm,0,0,0,0
2871,4490.41,21,online,0,0,3,0
2872,5854.52,14,atm,0,0,0,0
2873,4461.61,4,atm,0,0,1,0
2874,1087.55,23,grocery,0,0,0,0
2875,3031.58,13,jewelry,1,0,0,0
2876,1293.81,11,electronics,0,0,0,0
2877,1376.48,20,travel,0,1,2,0
2878,458.02,10,online,0,0,2,0
2879,1788.72,4,online,0,0,1,0
2880,411.92,15,online,0,0,1,0
2881,805.63,17,travel,0,0,0,0
2882,3862.46,11,electronics,0,0,0,0
2883,464.06,4,jewelry,1,0,0,0
2884,147.63,15,atm,0,0,3,0
2885,143.01,11,jewelry,0,0,1,0
2886,5653.14,22,online,0,0,3,0
2887,1414.17,1,atm,0,0,2,0
2888,1053.27,5,grocery,0,0,1,0
2889,3330.73,22,jewelry,0,1,2,0
2890,3613.66,20,grocery,0,0,2,0
2891,807.51,3,grocery,0,0,0,0
2892,2365.85,12,jewelry,0,0,0,0
2893,2949.14,9,online,0,0,4,0
2894,2126.4,16,travel,0,0,1,0
2895,328.79,13,online,0,0,1,0
2896,4173.06,23,grocery,0,0,0,0
2897,1549.12,14,grocery,0,0,0,0
2898,663.89,7,online,0,0,2,0
2899,1107.56,22,travel,0,0,2,0
2900,76.59,23,travel,0,0,2,0
2901,273.63,17,atm,0,0,0,0
2902,2901.0,2,electronics,0,0,0,0
2903,0.02,16,grocery,0,1,1,0
2904,1077.65,23,travel,0,0,2,0
2905,1478.42,23,jewelry,0,0,2,0
2906,112.37,6,grocery,0,0,2,0
2907,7229.64,12,electronics,0,0,0,0
2908,512.69,15,jewelry,0,0,1,0
2909,725.38,4,grocery,1,0,0,0
2910,724.65,3,travel,0,0,1,0
2911,523.81,9,atm,0,0,1,0
2912,2.95,12,online,1,0,1,0
2913,2613.82,9,jewelry,0,0,1,0
2914,6813.15,13,online,0,0,2,0
2915,507.96,21,travel,1,0,1,0
2916,2175.62,11,travel,0,0,1,0
2917,2708.79,0,jewelry,0,0,1,0
2918,3773.35,20,electronics,0,0,0,0
2919,1098.54,19,jewelry,0,0,1,0
2920,721.74,19,grocery,0,1,1,0
2921,786.96,6,electronics,0,0,0,0
2922,2493.91,8,online,0,0,0,0
2923,3394.13,7,grocery,0,0,2,0
2924,400.84,12,electronics,0,0,1,0
2925,927.06,13,online,0,0,0,0
2926,4644.36,11,grocery,0,0,0,0
2927,3286.96,7,atm,0,0,0,0
2928,8380.62,20,jewelry,0,0,2,1
2929,2806.87,21,jewelry,0,0,1,0
2930,999.1,17,jewelry,0,0,0,0
2931,1786.31,15,atm,0,0,1,0
2932,2163.59,10,electronics,0,1,2,0
2933,163.41,15,travel,0,0,1,0
2934,1572.71,13,grocery,0,0,0,0
2935,2471.07,2,electronics,0,0,0,0
2936,366.21,20,travel,0,0,3,0
2937,3034.01,1,jewelry,0,0,1,0
2938,1753.05,2,jewelry,0,0,0,0
2939,6082.37,3,jewelry,0,0,3,0
2940,86.7,21,travel,0,0,1,0
2941,616.66,4,grocery,0,0,4,0
2942,1840.37,9,grocery,0,0,1,0
2943,703.55,19,travel,1,0,2,0
2944,2506.5,1,online,0,0,1,0
2945,2845.96,11,jewelry,0,0,0,0
2946,216.32,4,electronics,0,0,0,0
2947,1442.49,4,grocery,0,1,1,0
2948,1422.18,22,travel,0,1,0,0
2949,921.79,0,online,0,0,0,0
2950,5403.88,3,atm,1,0,0,0
2951,3514.79,20,travel,1,0,0,0
2952,2389.43,23,online,1,0,2,0
2953,2505.81,11,atm,0,0,0,0
2954,1238.74,11,online,1,0,1,0
2955,5076.48,15,grocery,0,0,1,0
2956,2372.24,23,travel,1,0,0,0
2957,2611.13,16,atm,0,0,2,0
2958,3956.53,20,online,0,0,3,0
2959,640.61,9,atm,0,0,2,0
2960,3290.87,16,electronics,0,0,1,0
2961,434.42,16,travel,0,0,2,0
2962,847.28,17,grocery,0,0,2,0
2963,817.77,1,atm,0,0,0,0
2964,7681.78,3,jewelry,0,0,1,0
2965,3883.36,18,online,0,0,0,0
2966,2415.76,10,jewelry,0,0,1,0
2967,2596.98,16,atm,0,1,1,0
2968,1651.41,11,jewelry,0,0,0,0
2969,5878.35,1,online,1,0,0,0
2970,1371.39,5,atm,0,1,1,0
2971,957.74,8,grocery,0,0,1,0
2972,355.95,4,grocery,0,1,3,0
2973,3085.48,19,travel,1,0,1,0
2974,2651.86,20,grocery,0,0,0,0
2975,970.17,8,atm,0,0,1,0
2976,51.03,22,atm,0,0,1,0
2977,3652.67,7,grocery,0,0,1,0
2978,22.97,19,electronics,1,0,1,0
2979,2432.76,7,atm,0,0,0,0
2980,7030.33,21,travel,0,0,0,0
2981,1151.3,20,electronics,0,0,2,0
2982,535.69,22,grocery,0,0,1,0
2983,2440.69,5,online,0,0,1,0
2984,3397.94,2,atm,0,0,1,0
2985,1581.21,4,online,0,0,1,0
2986,6824.63,8,jewelry,0,0,1,0
2987,106.1,6,travel,0,0,1,0
2988,1405.57,3,electronics,0,0,0,0
2989,2534.92,6,online,0,0,0,0
2990,3970.31,4,travel,0,0,0,0
2991,395.09,10,online,0,0,0,0
2992,3218.91,14,online,0,0,0,0
2993,1609.08,1,travel,0,0,2,0
2994,1010.2,12,atm,1,0,2,0
2995,282.47,21,online,0,0,2,0
2996,4009.35,15,travel,0,1,1,0
2997,342.22,6,online,1,0,1,0
2998,741.51,7,atm,0,0,2,0
2999,685.11,5,travel,0,0,2,0
3000,4102.32,23,online,0,0,2,0
3001,2233.77,6,grocery,0,0,1,0
3002,3185.96,17,atm,1,0,0,0
3003,576.61,21,online,0,0,0,0
3004,1960.99,21,electronics,0,0,2,0
3005,1696.08,19,travel,0,0,1,0
3006,3577.49,6,online,0,0,1,0
3007,4730.77,2,atm,0,0,3,0
3008,24.46,4,atm,0,0,0,0
3009,2241.84,0,electronics,0,0,1,0
3010,106.46,14,electronics,0,0,1,0
3011,1591.95,2,jewelry,0,0,1,0
3012,678.32,7,jewelry,0,1,3,0
3013,732.81,8,online,0,0,2,0
3014,870.69,14,grocery,0,0,0,0
3015,1941.98,9,atm,0,0,0,0
3016,813.08,1,grocery,0,0,1,0
3017,2638.76,19,grocery,0,0,1,0
3018,1036.8,4,online,1,1,2,0
3019,141.6,18,travel,0,0,0,0
3020,3062.73,12,travel,0,0,0,0
3021,673.07,10,travel,0,1,0,0
3022,1133.97,0,electronics,0,0,2,0
3023,2313.19,21,atm,0,0,0,0
3024,808.3,14,electronics,1,0,1,0
3025,116.5,17,atm,0,0,0,0
3026,936.56,15,jewelry,0,0,0,0
3027,5780.89,8,atm,0,0,0,0
3028,2052.96,0,atm,0,0,1,0
3029,2226.31,10,online,1,0,2,0
3030,2000.88,8,travel,0,1,0,0
3031,443.77,22,electronics,0,0,0,0
3032,1083.72,10,jewelry,1,0,1,0
3033,2780.12,12,electronics,0,0,0,0
3034,213.77,1,online,0,0,0,0
3035,651.05,13,atm,0,0,2,0
3036,646.81,5,jewelry,0,0,0,0
3037,1131.33,7,travel,0,0,1,0
3038,7861.26,17,grocery,0,1,1,0
3039,139.78,15,grocery,0,0,0,0
3040,1462.53,20,online,0,0,2,0
3041,395.35,11,travel,1,0,1,0
3042,7058.74,10,grocery,0,0,0,0
3043,240.51,5,grocery,0,0,0,0
3044,1033.69,2,jewelry,0,1,2,1
3045,2677.94,13,jewelry,0,0,0,0
3046,2438.54,1,electronics,0,1,3,0
3047,1098.89,10,travel,0,0,2,0
3048,850.9,21,grocery,0,0,1,0
3049,1013.71,2,jewelry,0,0,2,0
3050,613.8,17,jewelry,0,1,2,0
3051,459.66,0,jewelry,0,0,0,0
3052,1319.58,23,electronics,0,0,2,0
3053,625.41,0,travel,1,0,0,0
3054,677.84,11,atm,0,0,1,0
3055,2138.63,14,jewelry,0,0,1,0
3056,6917.91,4,travel,1,0,2,0
3057,1850.85,5,online,0,0,0,0
3058,160.21,15,electronics,1,0,1,0
3059,157.19,11,atm,1,0,1,0
3060,6049.22,11,jewelry,0,0,2,0
3061,705.62,2,jewelry,0,0,1,0
3062,193.17,22,electronics,0,0,1,0
3063,1827.81,1,electronics,0,0,0,0
3064,1954.46,6,grocery,1,0,1,0
3065,2091.12,1,jewelry,1,0,0,0
3066,622.32,20,travel,0,0,0,0
3067,30.45,6,electronics,0,0,1,0
3068,6705.69,10,electronics,0,0,1,0
3069,577.75,10,online,0,0,1,0
3070,2254.19,13,online,0,0,2,0
3071,2452.64,2,online,1,0,1,1
3072,1883.26,13,electronics,0,0,1,0
3073,750.57,10,atm,0,0,1,0
3074,632.43,3,travel,0,0,5,0
3075,1820.96,16,electronics,0,0,1,0
3076,4021.26,15,grocery,0,0,1,0
3077,5864.9,2,jewelry,0,0,0,0
3078,223.89,9,atm,0,0,2,0
3079,336.43,20,atm,0,0,0,0
3080,5791.28,14,travel,0,0,1,0
3081,2667.67,7,atm,0,0,3,0
3082,4291.06,17,travel,0,0,2,0
3083,452.88,2,atm,0,0,1,0
3084,1771.45,6,jewelry,0,0,2,0
3085,2415.56,9,travel,0,0,1,0
3086,2279.57,19,online,0,0,1,0
3087,1049.01,8,online,0,0,1,0
3088,31.03,13,atm,0,0,0,0
3089,1748.98,22,atm,0,1,0,0
3090,583.65,13,travel,0,0,0,0
3091,1196.6,10,travel,0,0,1,0
3092,6320.32,0,jewelry,0,0,1,0
3093,1018.44,3,electronics,0,0,1,0
3094,3662.68,5,online,0,0,2,0
3095,417.84,21,electronics,1,0,1,0
3096,2232.29,21,electronics,0,0,0,0
3097,7545.13,4,grocery,0,0,0,0
3098,214.93,2,travel,0,0,2,0
3099,16.71,1,grocery,0,0,2,0
3100,1136.85,2,grocery,0,0,1,0
3101,194.4,8,electronics,0,0,0,0
3102,2759.71,18,grocery,0,0,1,0
3103,4919.62,18,jewelry,0,0,0,0
3104,1138.4,16,travel,0,0,0,0
3105,598.73,17,electronics,1,0,3,0
3106,1139.75,10,travel,0,0,0,0
3107,2570.71,11,jewelry,1,0,1,0
3108,18.19,2,atm,0,0,2,0
3109,1780.53,17,grocery,0,1,1,0
3110,1900.17,23,electronics,0,0,0,0
3111,2030.5,5,online,0,0,1,0
3112,554.2,6,travel,0,0,1,0
3113,2503.9,0,jewelry,0,0,2,0
3114,191.68,5,grocery,0,0,1,0
3115,444.46,17,travel,0,0,0,0
3116,4198.8,12,jewelry,0,0,1,0
3117,2684.35,21,travel,0,0,1,0
3118,27.68,18,atm,0,0,0,0
3119,571.04,6,jewelry,0,0,0,0
3120,482.63,18,travel,0,0,3,0
3121,631.63,8,atm,0,0,0,0
3122,568.87,2,atm,1,1,2,1
3123,129.13,22,atm,0,0,0,0
3124,1228.45,11,grocery,0,0,0,0
3125,2639.02,19,jewelry,0,0,1,0
3126,1866.53,23,travel,0,0,1,0
3127,2234.81,17,travel,0,0,1,0
3128,169.26,7,jewelry,0,0,0,0
3129,6052.0,8,atm,1,0,2,0
3130,3646.4,12,travel,0,0,2,0
3131,3270.44,7,travel,0,0,3,0
3132,3463.03,21,atm,0,0,1,0
3133,5397.5,9,online,0,0,2,0
3134,1571.64,16,online,0,1,0,0
3135,446.99,6,atm,0,0,2,0
3136,1918.31,16,grocery,0,0,1,0
3137,2716.44,22,travel,0,1,0,0
3138,2678.19,17,travel,0,0,1,0
3139,1473.99,23,online,0,0,1,0
3140,141.83,1,atm,0,0,2,0
3141,927.61,2,jewelry,0,1,2,0
3142,5070.71,18,jewelry,0,0,0,0
3143,1756.3,0,grocery,0,0,2,0
3144,1545.82,20,atm,1,0,1,0
3145,626.28,20,online,0,0,0,0
3146,919.15,9,online,0,0,1,0
3147,4514.19,20,travel,0,1,1,0
3148,2196.0,13,electronics,0,0,1,0
3149,3096.56,12,grocery,0,0,1,0
3150,1211.54,8,grocery,0,0,2,0
3151,1989.84,5,electronics,1,0,1,0
3152,571.06,5,jewelry,0,0,1,0
3153,2444.69,18,jewelry,0,0,1,0
3154,1115.84,20,jewelry,0,0,1,0
3155,1168.75,9,online,0,0,1,0
3156,2095.78,22,atm,0,0,0,0
3157,5506.53,2,grocery,1,0,0,0
3158,132.29,17,electronics,0,0,0,0
3159,3483.01,20,travel,0,0,0,0
3160,691.7,18,travel,0,0,0,0
3161,1173.68,4,online,1,0,2,0
3162,44.31,10,grocery,1,0,0,0
3163,716.34,9,atm,0,0,0,0
3164,1396.85,16,grocery,0,0,2,0
3165,115.63,3,jewelry,0,0,1,0
3166,1350.99,20,travel,1,0,0,0
3167,5237.62,17,grocery,0,0,1,0
3168,222.74,17,travel,0,0,3,0
3169,2891.59,0,electronics,1,0,0,0
3170,1054.15,13,electronics,0,0,1,0
3171,2129.43,7,travel,0,0,1,0
3172,602.85,1,atm,0,0,2,0
3173,347.5,18,atm,0,0,1,0
3174,349.81,14,grocery,0,0,1,0
3175,146.2,1,travel,0,0,0,0
3176,410.72,3,online,0,0,1,0
3177,2182.59,0,atm,0,0,0,0
3178,4268.9,18,atm,0,0,0,0
3179,3365.37,20,jewelry,1,0,0,0
3180,2311.22,9,electronics,0,0,2,0
3181,234.04,0,atm,0,0,0,0
3182,682.69,19,atm,0,0,1,0
3183,741.57,21,jewelry,0,0,1,0
3184,575.25,14,atm,1,0,0,0
3185,1447.24,3,jewelry,0,0,2,0
3186,1533.82,6,travel,0,0,1,0
3187,882.87,6,travel,1,0,1,0
3188,873.26,21,electronics,0,0,0,0
3189,3526.99,17,grocery,0,0,0,0
3190,3114.57,12,jewelry,1,0,1,0
3191,735.75,9,atm,0,0,0,0
3192,4901.9,23,grocery,0,0,0,0
3193,6107.36,7,travel,0,0,1,0
3194,791.25,9,atm,1,0,0,0
3195,875.23,13,grocery,0,1,1,0
3196,1408.96,13,jewelry,0,0,0,0
3197,5664.54,19,jewelry,1,1,2,1
3198,4180.11,21,grocery,0,0,3,0
